"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","evidence_codes","intersection","inCommunity","annotatedInCommunity","viralTarget"
"469.2","query_1",TRUE,0.0141559508066336,2,2,1,0.5,0.5,"GO:1902600","hsapien_HuRI_GOBP_EXP","proton transmembrane transport",4238,4400,"X","ATP5F1B","ATP5F1B,BYSL,GOLGA6L9,ZNF17,ZNF438,ZNF599,ZRANB1","ATP5F1B,ZRANB1","BYSL,GOLGA6L9,ZRANB1"
"469.3","query_1",TRUE,0.02123142014053,3,2,1,0.5,0.333333333333333,"GO:0051453","hsapien_HuRI_GOBP_EXP","regulation of intracellular pH",4238,2265,"X","ATP5F1B","ATP5F1B,BYSL,GOLGA6L9,ZNF17,ZNF438,ZNF599,ZRANB1","ATP5F1B,ZRANB1","BYSL,GOLGA6L9,ZRANB1"
"469.4","query_1",TRUE,0.02123142014053,3,2,1,0.5,0.333333333333333,"GO:1990168","hsapien_HuRI_GOBP_EXP","protein K33-linked deubiquitination",4238,2747,"X","ZRANB1","ATP5F1B,BYSL,GOLGA6L9,ZNF17,ZNF438,ZNF599,ZRANB1","ATP5F1B,ZRANB1","BYSL,GOLGA6L9,ZRANB1"
"469.5","query_1",TRUE,0.02123142014053,3,2,1,0.5,0.333333333333333,"GO:0006754","hsapien_HuRI_GOBP_EXP","ATP biosynthetic process",4238,4761,"X","ATP5F1B","ATP5F1B,BYSL,GOLGA6L9,ZNF17,ZNF438,ZNF599,ZRANB1","ATP5F1B,ZRANB1","BYSL,GOLGA6L9,ZRANB1"
"469.6","query_1",TRUE,0.0283052187614785,4,2,1,0.5,0.25,"GO:0035523","hsapien_HuRI_GOBP_EXP","protein K29-linked deubiquitination",4238,5043,"X","ZRANB1","ATP5F1B,BYSL,GOLGA6L9,ZNF17,ZNF438,ZNF599,ZRANB1","ATP5F1B,ZRANB1","BYSL,GOLGA6L9,ZRANB1"
"479.1","query_1",TRUE,0.0247758376592701,1,5,1,0.2,1,"GO:0006527","hsapien_HuRI_GOBP_EXP","arginine catabolic process",4238,231,"X","NOS3","ATP5PO,CCHCR1,GOLGA2,IKZF3,KRT75,NME7,NOS3,ZNF76","ATP5PO,GOLGA2,IKZF3,NOS3,ZNF76","GOLGA2,IKZF3"
"479.2","query_1",TRUE,0.0247758376592701,1,5,1,0.2,1,"GO:0031284","hsapien_HuRI_GOBP_EXP","positive regulation of guanylate cyclase activity",4238,361,"X","NOS3","ATP5PO,CCHCR1,GOLGA2,IKZF3,KRT75,NME7,NOS3,ZNF76","ATP5PO,GOLGA2,IKZF3,NOS3,ZNF76","GOLGA2,IKZF3"
"479.3","query_1",TRUE,0.0247758376592701,1,5,1,0.2,1,"GO:0003100","hsapien_HuRI_GOBP_EXP","regulation of systemic arterial blood pressure by endothelin",4238,3508,"X","NOS3","ATP5PO,CCHCR1,GOLGA2,IKZF3,KRT75,NME7,NOS3,ZNF76","ATP5PO,GOLGA2,IKZF3,NOS3,ZNF76","GOLGA2,IKZF3"
"480.1","query_1",TRUE,0.0311467673430916,1,6,1,0.166666666666667,1,"GO:0021626","hsapien_HuRI_GOBP_EXP","central nervous system maturation",4238,73,"X","ATP6AP2","ATP6AP2,CEACAM3,CREB3L1,EBP,NINJ1,PMP22,TIMMDC1,TMEM14B,TMEM203","ATP6AP2,CREB3L1,EBP,PMP22,TMEM14B,TMEM203","CREB3L1,TMEM14B"
"480.2","query_1",TRUE,0.0311467673430916,1,6,1,0.166666666666667,1,"GO:0021903","hsapien_HuRI_GOBP_EXP","rostrocaudal neural tube patterning",4238,1725,"X","ATP6AP2","ATP6AP2,CEACAM3,CREB3L1,EBP,NINJ1,PMP22,TIMMDC1,TMEM14B,TMEM203","ATP6AP2,CREB3L1,EBP,PMP22,TMEM14B,TMEM203","CREB3L1,TMEM14B"
"480.3","query_1",TRUE,0.0311467673430916,1,6,1,0.166666666666667,1,"GO:0048069","hsapien_HuRI_GOBP_EXP","eye pigmentation",4238,1922,"X","ATP6AP2","ATP6AP2,CEACAM3,CREB3L1,EBP,NINJ1,PMP22,TIMMDC1,TMEM14B,TMEM203","ATP6AP2,CREB3L1,EBP,PMP22,TMEM14B,TMEM203","CREB3L1,TMEM14B"
"480.4","query_1",TRUE,0.0311467673430916,1,6,1,0.166666666666667,1,"GO:0002003","hsapien_HuRI_GOBP_EXP","angiotensin maturation",4238,2087,"X","ATP6AP2","ATP6AP2,CEACAM3,CREB3L1,EBP,NINJ1,PMP22,TIMMDC1,TMEM14B,TMEM203","ATP6AP2,CREB3L1,EBP,PMP22,TMEM14B,TMEM203","CREB3L1,TMEM14B"
"480.5","query_1",TRUE,0.0311467673430916,1,6,1,0.166666666666667,1,"GO:0061351","hsapien_HuRI_GOBP_EXP","neural precursor cell proliferation",4238,2262,"X","TMEM14B","ATP6AP2,CEACAM3,CREB3L1,EBP,NINJ1,PMP22,TIMMDC1,TMEM14B,TMEM203","ATP6AP2,CREB3L1,EBP,PMP22,TMEM14B,TMEM203","CREB3L1,TMEM14B"
"480.6","query_1",TRUE,0.0311467673430916,1,6,1,0.166666666666667,1,"GO:0032914","hsapien_HuRI_GOBP_EXP","positive regulation of transforming growth factor beta1 production",4238,2892,"X","ATP6AP2","ATP6AP2,CEACAM3,CREB3L1,EBP,NINJ1,PMP22,TIMMDC1,TMEM14B,TMEM203","ATP6AP2,CREB3L1,EBP,PMP22,TMEM14B,TMEM203","CREB3L1,TMEM14B"
"509","query_1",TRUE,0.0184024124688325,20,7,2,0.285714285714286,0.1,"GO:0042981","hsapien_HuRI_GOBP_EXP","regulation of apoptotic process",4238,4976,"X,X","IKZF3,TRAF2","AVP,EFHC1,IKZF3,MISP,PFDN5,PRKAB2,SNAI1,TRAF2,VBP1","AVP,EFHC1,IKZF3,MISP,PFDN5,SNAI1,TRAF2","IKZF3,TRAF2,VBP1"
"525.1","query_1",TRUE,0.0205285512034061,1,3,1,0.333333333333333,1,"GO:0002820","hsapien_HuRI_GOBP_EXP","negative regulation of adaptive immune response",4238,14,"X","TRIM27","BABAM1,HGS,KRT39,KRT76,LMO4,TRIM27","BABAM1,HGS,TRIM27","KRT39,TRIM27"
"525.2","query_1",TRUE,0.0410474122717043,2,3,1,0.333333333333333,0.5,"GO:0090281","hsapien_HuRI_GOBP_EXP","negative regulation of calcium ion import",4238,3837,"X","TRIM27","BABAM1,HGS,KRT39,KRT76,LMO4,TRIM27","BABAM1,HGS,TRIM27","KRT39,TRIM27"
"533.1","query_1",TRUE,1.0093272571781e-07,4,5,3,0.6,0.75,"GO:1903071","hsapien_HuRI_GOBP_EXP","positive regulation of ER-associated ubiquitin-dependent protein catabolic process",4238,654,"X,X,X","SGTA,UBQLN1,UBQLN2","BAG6,CTAG1A,CTAG1B,SDC4,SGTA,SGTB,UBQLN1,UBQLN2","BAG6,SDC4,SGTA,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"533.2","query_1",TRUE,1.7747393778789e-07,26,5,4,0.8,0.153846153846154,"GO:0030433","hsapien_HuRI_GOBP_EXP","ubiquitin-dependent ERAD pathway",4238,233,"X,X,X,X","BAG6,SGTA,UBQLN1,UBQLN2","BAG6,CTAG1A,CTAG1B,SDC4,SGTA,SGTB,UBQLN1,UBQLN2","BAG6,SDC4,SGTA,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"533.3","query_1",TRUE,0.000355914098555657,5,5,2,0.4,0.4,"GO:0071816","hsapien_HuRI_GOBP_EXP","tail-anchored membrane protein insertion into ER membrane",4238,2748,"X,X","BAG6,SGTA","BAG6,CTAG1A,CTAG1B,SDC4,SGTA,SGTB,UBQLN1,UBQLN2","BAG6,SDC4,SGTA,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"533.4","query_1",TRUE,0.0377536573855544,1,5,1,0.2,1,"GO:1901340","hsapien_HuRI_GOBP_EXP","negative regulation of store-operated calcium channel activity",4238,4167,"X","UBQLN1","BAG6,CTAG1A,CTAG1B,SDC4,SGTA,SGTB,UBQLN1,UBQLN2","BAG6,SDC4,SGTA,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"533.5","query_1",TRUE,0.0377536573855544,1,5,1,0.2,1,"GO:1900186","hsapien_HuRI_GOBP_EXP","negative regulation of clathrin-dependent endocytosis",4238,5045,"X","UBQLN2","BAG6,CTAG1A,CTAG1B,SDC4,SGTA,SGTB,UBQLN1,UBQLN2","BAG6,SDC4,SGTA,UBQLN1,UBQLN2","SGTA,UBQLN1,UBQLN2"
"540.1","query_1",TRUE,0.0297169723067141,3,3,1,0.333333333333333,0.333333333333333,"GO:0060050","hsapien_HuRI_GOBP_EXP","positive regulation of protein glycosylation",4238,1781,"X","GOLGA2","BANP,GOLGA2,GOLGA6L9,MYL12B,NSMF,PRKAB2,PTPN21,TRIM14,TTC23","GOLGA2,NSMF,TRIM14","GOLGA2,GOLGA6L9,TTC23"
"540.2","query_1",TRUE,0.0297169723067141,3,3,1,0.333333333333333,0.333333333333333,"GO:2001224","hsapien_HuRI_GOBP_EXP","positive regulation of neuron migration",4238,3703,"X","NSMF","BANP,GOLGA2,GOLGA6L9,MYL12B,NSMF,PRKAB2,PTPN21,TRIM14,TTC23","GOLGA2,NSMF,TRIM14","GOLGA2,GOLGA6L9,TTC23"
"592.1","query_1",TRUE,0.00141576215195816,3,1,1,1,0.333333333333333,"GO:0045218","hsapien_HuRI_GOBP_EXP","zonula adherens maintenance",4238,3462,"X","KIFC3","BFSP1,CCDC187,CCHCR1,KIFC3,KRT27,KRT32,USHBP1","KIFC3","KRT27,KRT32"
"592.2","query_1",TRUE,0.00235960358659715,5,1,1,1,0.2,"GO:0090136","hsapien_HuRI_GOBP_EXP","epithelial cell-cell adhesion",4238,440,"X","KIFC3","BFSP1,CCDC187,CCHCR1,KIFC3,KRT27,KRT32,USHBP1","KIFC3","KRT27,KRT32"
"594.1","query_1",TRUE,0.012738852084322,2,3,1,0.333333333333333,0.5,"GO:1903070","hsapien_HuRI_GOBP_EXP","negative regulation of ER-associated ubiquitin-dependent protein catabolic process",4238,4145,"X","SGTA","ASPH,BGLAP,FKBP7,OCIAD1,SGTA,TMEM239,WFDC5","ASPH,BGLAP,SGTA","FKBP7,SGTA"
"594.2","query_1",TRUE,0.0191037679114591,3,3,1,0.333333333333333,0.333333333333333,"GO:0033280","hsapien_HuRI_GOBP_EXP","response to vitamin D",4238,1915,"X","BGLAP","ASPH,BGLAP,FKBP7,OCIAD1,SGTA,TMEM239,WFDC5","ASPH,BGLAP,SGTA","FKBP7,SGTA"
"594.3","query_1",TRUE,0.025465677875156,4,3,1,0.333333333333333,0.25,"GO:1903071","hsapien_HuRI_GOBP_EXP","positive regulation of ER-associated ubiquitin-dependent protein catabolic process",4238,654,"X","SGTA","ASPH,BGLAP,FKBP7,OCIAD1,SGTA,TMEM239,WFDC5","ASPH,BGLAP,SGTA","FKBP7,SGTA"
"594.4","query_1",TRUE,0.0318245826853538,5,3,1,0.333333333333333,0.2,"GO:0071816","hsapien_HuRI_GOBP_EXP","tail-anchored membrane protein insertion into ER membrane",4238,2748,"X","SGTA","ASPH,BGLAP,FKBP7,OCIAD1,SGTA,TMEM239,WFDC5","ASPH,BGLAP,SGTA","FKBP7,SGTA"
"594.5","query_1",TRUE,0.0445333796849808,7,3,1,0.333333333333333,0.142857142857143,"GO:2000059","hsapien_HuRI_GOBP_EXP","negative regulation of ubiquitin-dependent protein catabolic process",4238,2142,"X","SGTA","ASPH,BGLAP,FKBP7,OCIAD1,SGTA,TMEM239,WFDC5","ASPH,BGLAP,SGTA","FKBP7,SGTA"
"604.1","query_1",TRUE,0.000586426157723823,11,4,2,0.5,0.181818181818182,"GO:0090200","hsapien_HuRI_GOBP_EXP","positive regulation of release of cytochrome c from mitochondria",4238,5044,"X,X","BIK,MFF","BIK,FAM209A,LHFPL5,MFF,PLP1,SLC35E3,TMEM14B,TMEM254,TMEM60","BIK,MFF,PLP1,TMEM14B","MFF,TMEM14B"
"604.2","query_1",TRUE,0.0151014629542239,1,4,1,0.25,1,"GO:0061351","hsapien_HuRI_GOBP_EXP","neural precursor cell proliferation",4238,2262,"X","TMEM14B","BIK,FAM209A,LHFPL5,MFF,PLP1,SLC35E3,TMEM14B,TMEM254,TMEM60","BIK,MFF,PLP1,TMEM14B","MFF,TMEM14B"
"604.3","query_1",TRUE,0.0301922333455824,2,4,1,0.25,0.5,"GO:1900063","hsapien_HuRI_GOBP_EXP","regulation of peroxisome organization",4238,1887,"X","MFF","BIK,FAM209A,LHFPL5,MFF,PLP1,SLC35E3,TMEM14B,TMEM254,TMEM60","BIK,MFF,PLP1,TMEM14B","MFF,TMEM14B"
"606.1","query_1",TRUE,0.00755389972875275,20,5,2,0.4,0.1,"GO:0042981","hsapien_HuRI_GOBP_EXP","regulation of apoptotic process",4238,4976,"X,X","BIRC2,TRAF2","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","BIRC2,MID2,TCAF1,TRAF2,UBE2D4","TRAF2,TRIM54"
"606.2","query_1",TRUE,0.00917526259648745,22,5,2,0.4,0.0909090909090909,"GO:0070534","hsapien_HuRI_GOBP_EXP","protein K63-linked ubiquitination",4238,2487,"X,X","TRAF2,UBE2D4","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","BIRC2,MID2,TCAF1,TRAF2,UBE2D4","TRAF2,TRIM54"
"606.3","query_1",TRUE,0.040644912908757,46,5,2,0.4,0.0434782608695652,"GO:0051091","hsapien_HuRI_GOBP_EXP","positive regulation of DNA-binding transcription factor activity",4238,3202,"X,X","MID2,TRAF2","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","BIRC2,MID2,TCAF1,TRAF2,UBE2D4","TRAF2,TRIM54"
"606.4","query_1",TRUE,0.0424728645587487,1,5,1,0.2,1,"GO:0044314","hsapien_HuRI_GOBP_EXP","protein K27-linked ubiquitination",4238,147,"X","UBE2D4","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","BIRC2,MID2,TCAF1,TRAF2,UBE2D4","TRAF2,TRIM54"
"606.5","query_1",TRUE,0.0424728645587487,1,5,1,0.2,1,"GO:1902524","hsapien_HuRI_GOBP_EXP","positive regulation of protein K48-linked ubiquitination",4238,1730,"X","BIRC2","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","BIRC2,MID2,TCAF1,TRAF2,UBE2D4","TRAF2,TRIM54"
"606.6","query_1",TRUE,0.0424728645587487,1,5,1,0.2,1,"GO:1902523","hsapien_HuRI_GOBP_EXP","positive regulation of protein K63-linked ubiquitination",4238,3602,"X","BIRC2","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","BIRC2,MID2,TCAF1,TRAF2,UBE2D4","TRAF2,TRIM54"
"606.7","query_1",TRUE,0.0424728645587487,1,5,1,0.2,1,"GO:1901529","hsapien_HuRI_GOBP_EXP","positive regulation of anion channel activity",4238,5097,"X","TCAF1","BIRC2,LNX1,MID2,TCAF1,TRAF2,TRIM54,UBE2D4","BIRC2,MID2,TCAF1,TRAF2,UBE2D4","TRAF2,TRIM54"
"641.1","query_1",TRUE,0.00849457291175093,1,4,1,0.25,1,"GO:0120012","hsapien_HuRI_GOBP_EXP","intermembrane sphingolipid transfer",4238,71,"X","CERT1","ARL6IP1,BPIFB3,CERT1,MRPL41,NTAQ1,REEP6,TMED8","ARL6IP1,CERT1,MRPL41,REEP6","ARL6IP1,REEP6"
"641.2","query_1",TRUE,0.00849457291175093,1,4,1,0.25,1,"GO:0050908","hsapien_HuRI_GOBP_EXP","detection of light stimulus involved in visual perception",4238,145,"X","REEP6","ARL6IP1,BPIFB3,CERT1,MRPL41,NTAQ1,REEP6,TMED8","ARL6IP1,CERT1,MRPL41,REEP6","ARL6IP1,REEP6"
"641.3","query_1",TRUE,0.00849457291175093,1,4,1,0.25,1,"GO:0035621","hsapien_HuRI_GOBP_EXP","ER to Golgi ceramide transport",4238,4459,"X","CERT1","ARL6IP1,BPIFB3,CERT1,MRPL41,NTAQ1,REEP6,TMED8","ARL6IP1,CERT1,MRPL41,REEP6","ARL6IP1,REEP6"
"641.4","query_1",TRUE,0.0169831312568901,2,4,1,0.25,0.5,"GO:1903371","hsapien_HuRI_GOBP_EXP","regulation of endoplasmic reticulum tubular network organization",4238,3106,"X","ARL6IP1","ARL6IP1,BPIFB3,CERT1,MRPL41,NTAQ1,REEP6,TMED8","ARL6IP1,CERT1,MRPL41,REEP6","ARL6IP1,REEP6"
"641.5","query_1",TRUE,0.0169831312568901,2,4,1,0.25,0.5,"GO:1990809","hsapien_HuRI_GOBP_EXP","endoplasmic reticulum tubular network membrane organization",4238,3481,"X","ARL6IP1","ARL6IP1,BPIFB3,CERT1,MRPL41,NTAQ1,REEP6,TMED8","ARL6IP1,CERT1,MRPL41,REEP6","ARL6IP1,REEP6"
"641.6","query_1",TRUE,0.0339422156056155,4,4,1,0.25,0.25,"GO:0071787","hsapien_HuRI_GOBP_EXP","endoplasmic reticulum tubular network formation",4238,4521,"X","ARL6IP1","ARL6IP1,BPIFB3,CERT1,MRPL41,NTAQ1,REEP6,TMED8","ARL6IP1,CERT1,MRPL41,REEP6","ARL6IP1,REEP6"
"641.7","query_1",TRUE,0.0424127472866652,5,4,1,0.25,0.2,"GO:0006412","hsapien_HuRI_GOBP_EXP","translation",4238,4781,"X","MRPL41","ARL6IP1,BPIFB3,CERT1,MRPL41,NTAQ1,REEP6,TMED8","ARL6IP1,CERT1,MRPL41,REEP6","ARL6IP1,REEP6"
"692","query_1",TRUE,0.004382982164634,12,6,2,0.333333333333333,0.166666666666667,"GO:0090307","hsapien_HuRI_GOBP_EXP","mitotic spindle assembly",4238,2381,"X,X","GOLGA2,PIBF1","C11orf49,GOLGA2,GRB14,LMNB2,PIBF1,TRIM27,USP2,ZFHX3","GOLGA2,GRB14,PIBF1,TRIM27,USP2,ZFHX3","GOLGA2,TRIM27"
"717.1","query_1",TRUE,0.0200566304860758,1,5,1,0.2,1,"GO:0060628","hsapien_HuRI_GOBP_EXP","regulation of ER to Golgi vesicle-mediated transport",4238,2134,"X","RINT1","ABI2,C19orf44,CCDC57,IRF4,KIAA1217,KRT27,RINT1,TSEN54","ABI2,CCDC57,IRF4,RINT1,TSEN54","CCDC57,KRT27,RINT1"
"717.2","query_1",TRUE,0.0200566304860758,1,5,1,0.2,1,"GO:1902504","hsapien_HuRI_GOBP_EXP","regulation of signal transduction involved in mitotic G2 DNA damage checkpoint",4238,4441,"X","RINT1","ABI2,C19orf44,CCDC57,IRF4,KIAA1217,KRT27,RINT1,TSEN54","ABI2,CCDC57,IRF4,RINT1,TSEN54","CCDC57,KRT27,RINT1"
"730.1","query_1",TRUE,0.00235960358659693,2,1,1,1,0.5,"GO:1903070","hsapien_HuRI_GOBP_EXP","negative regulation of ER-associated ubiquitin-dependent protein catabolic process",4238,4145,"X","SGTA","C1QTNF5,CTAG1A,CTAG1B,POLM,SGTA,SGTB","SGTA","POLM,SGTA"
"730.2","query_1",TRUE,0.00471920717319496,4,1,1,1,0.25,"GO:1903071","hsapien_HuRI_GOBP_EXP","positive regulation of ER-associated ubiquitin-dependent protein catabolic process",4238,654,"X","SGTA","C1QTNF5,CTAG1A,CTAG1B,POLM,SGTA,SGTB","SGTA","POLM,SGTA"
"730.3","query_1",TRUE,0.00589900896649287,5,1,1,1,0.2,"GO:0071816","hsapien_HuRI_GOBP_EXP","tail-anchored membrane protein insertion into ER membrane",4238,2748,"X","SGTA","C1QTNF5,CTAG1A,CTAG1B,POLM,SGTA,SGTB","SGTA","POLM,SGTA"
"730.4","query_1",TRUE,0.00825861255309146,7,1,1,1,0.142857142857143,"GO:2000059","hsapien_HuRI_GOBP_EXP","negative regulation of ubiquitin-dependent protein catabolic process",4238,2142,"X","SGTA","C1QTNF5,CTAG1A,CTAG1B,POLM,SGTA,SGTB","SGTA","POLM,SGTA"
"730.5","query_1",TRUE,0.0306748466257672,26,1,1,1,0.0384615384615385,"GO:0030433","hsapien_HuRI_GOBP_EXP","ubiquitin-dependent ERAD pathway",4238,233,"X","SGTA","C1QTNF5,CTAG1A,CTAG1B,POLM,SGTA,SGTB","SGTA","POLM,SGTA"
"731.1","query_1",TRUE,0.00235960358659693,2,1,1,1,0.5,"GO:1903070","hsapien_HuRI_GOBP_EXP","negative regulation of ER-associated ubiquitin-dependent protein catabolic process",4238,4145,"X","SGTA","C1QTNF6,CTAG1A,CTAG1B,RANBP10,SGTA,SGTB","SGTA","C1QTNF6,SGTA"
"731.2","query_1",TRUE,0.00471920717319496,4,1,1,1,0.25,"GO:1903071","hsapien_HuRI_GOBP_EXP","positive regulation of ER-associated ubiquitin-dependent protein catabolic process",4238,654,"X","SGTA","C1QTNF6,CTAG1A,CTAG1B,RANBP10,SGTA,SGTB","SGTA","C1QTNF6,SGTA"
"731.3","query_1",TRUE,0.00589900896649287,5,1,1,1,0.2,"GO:0071816","hsapien_HuRI_GOBP_EXP","tail-anchored membrane protein insertion into ER membrane",4238,2748,"X","SGTA","C1QTNF6,CTAG1A,CTAG1B,RANBP10,SGTA,SGTB","SGTA","C1QTNF6,SGTA"
"731.4","query_1",TRUE,0.00825861255309146,7,1,1,1,0.142857142857143,"GO:2000059","hsapien_HuRI_GOBP_EXP","negative regulation of ubiquitin-dependent protein catabolic process",4238,2142,"X","SGTA","C1QTNF6,CTAG1A,CTAG1B,RANBP10,SGTA,SGTB","SGTA","C1QTNF6,SGTA"
"731.5","query_1",TRUE,0.0306748466257672,26,1,1,1,0.0384615384615385,"GO:0030433","hsapien_HuRI_GOBP_EXP","ubiquitin-dependent ERAD pathway",4238,233,"X","SGTA","C1QTNF6,CTAG1A,CTAG1B,RANBP10,SGTA,SGTB","SGTA","C1QTNF6,SGTA"
"814.1","query_1",TRUE,0.0452776574555038,2,6,1,0.166666666666667,0.5,"GO:1904776","hsapien_HuRI_GOBP_EXP","regulation of protein localization to cell cortex",4238,184,"X","MISP","CACNB4,CCDC102B,EFHC2,ENKD1,IKZF3,LMO2,MAGOHB,MISP,VBP1,ZFYVE1","CACNB4,IKZF3,LMO2,MAGOHB,MISP,ZFYVE1","IKZF3,VBP1"
"814.2","query_1",TRUE,0.0452776574555038,2,6,1,0.166666666666667,0.5,"GO:0051640","hsapien_HuRI_GOBP_EXP","organelle localization",4238,642,"X","MISP","CACNB4,CCDC102B,EFHC2,ENKD1,IKZF3,LMO2,MAGOHB,MISP,VBP1,ZFYVE1","CACNB4,IKZF3,LMO2,MAGOHB,MISP,ZFYVE1","IKZF3,VBP1"
"875.1","query_1",TRUE,0.0268994808872155,1,6,1,0.166666666666667,1,"GO:0090521","hsapien_HuRI_GOBP_EXP","glomerular visceral epithelial cell migration",4238,4892,"X","KANK2","CBFA2T2,CCDC57,ELOA,KANK2,KIFC3,PRDM6,SORBS3","CBFA2T2,CCDC57,KANK2,KIFC3,PRDM6,SORBS3","CCDC57,ELOA"
"875.2","query_1",TRUE,0.0268994808872155,1,6,1,0.166666666666667,1,"GO:0072073","hsapien_HuRI_GOBP_EXP","kidney epithelium development",4238,5181,"X","KANK2","CBFA2T2,CCDC57,ELOA,KANK2,KIFC3,PRDM6,SORBS3","CBFA2T2,CCDC57,KANK2,KIFC3,PRDM6,SORBS3","CCDC57,ELOA"
"895.1","query_1",TRUE,0.0014949154268613,12,4,2,0.5,0.166666666666667,"GO:0090307","hsapien_HuRI_GOBP_EXP","mitotic spindle assembly",4238,2381,"X,X","GOLGA2,PIBF1","CCAR1,CCHCR1,GOLGA2,MTUS2,PIBF1,PKP2","CCAR1,GOLGA2,PIBF1,PKP2","GOLGA2,MTUS2"
"895.2","query_1",TRUE,0.0320906087777257,1,4,1,0.25,1,"GO:0032815","hsapien_HuRI_GOBP_EXP","negative regulation of natural killer cell activation",4238,2507,"X","PIBF1","CCAR1,CCHCR1,GOLGA2,MTUS2,PIBF1,PKP2","CCAR1,GOLGA2,PIBF1,PKP2","GOLGA2,MTUS2"
"895.3","query_1",TRUE,0.0320906087777257,1,4,1,0.25,1,"GO:0086019","hsapien_HuRI_GOBP_EXP","cell-cell signaling involved in cardiac conduction",4238,3652,"X","PKP2","CCAR1,CCHCR1,GOLGA2,MTUS2,PIBF1,PKP2","CCAR1,GOLGA2,PIBF1,PKP2","GOLGA2,MTUS2"
"895.4","query_1",TRUE,0.0320906087777257,1,4,1,0.25,1,"GO:0031393","hsapien_HuRI_GOBP_EXP","negative regulation of prostaglandin biosynthetic process",4238,4596,"X","PIBF1","CCAR1,CCHCR1,GOLGA2,MTUS2,PIBF1,PKP2","CCAR1,GOLGA2,PIBF1,PKP2","GOLGA2,MTUS2"
"916.1","query_1",TRUE,0.0099103350637133,1,3,1,0.333333333333333,1,"GO:0006684","hsapien_HuRI_GOBP_EXP","sphingomyelin metabolic process",4238,469,"X","ENPP7","CCDC150,ENPP7,GOLGA2,MTUS2,NACC1,PRPF18,ZNF512B","ENPP7,GOLGA2,NACC1","GOLGA2,MTUS2"
"916.2","query_1",TRUE,0.0297169723067141,3,3,1,0.333333333333333,0.333333333333333,"GO:0060050","hsapien_HuRI_GOBP_EXP","positive regulation of protein glycosylation",4238,1781,"X","GOLGA2","CCDC150,ENPP7,GOLGA2,MTUS2,NACC1,PRPF18,ZNF512B","ENPP7,GOLGA2,NACC1","GOLGA2,MTUS2"
"926.1","query_1",TRUE,0.00189098555413006,11,5,2,0.4,0.181818181818182,"GO:0032897","hsapien_HuRI_GOBP_EXP","negative regulation of viral transcription",4238,1962,"X,X","MID2,TRIM27","CCDC185,FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","TRIM27,ZRANB1"
"926.2","query_1",TRUE,0.0138405122308787,29,5,2,0.4,0.0689655172413793,"GO:0045087","hsapien_HuRI_GOBP_EXP","innate immune response",4238,4357,"X,X","MID2,TRIM27","CCDC185,FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","TRIM27,ZRANB1"
"926.3","query_1",TRUE,0.0349997861158741,46,5,2,0.4,0.0434782608695652,"GO:0051091","hsapien_HuRI_GOBP_EXP","positive regulation of DNA-binding transcription factor activity",4238,3202,"X,X","MID2,TRIM27","CCDC185,FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","TRIM27,ZRANB1"
"926.4","query_1",TRUE,0.0365738555922558,1,5,1,0.2,1,"GO:0002820","hsapien_HuRI_GOBP_EXP","negative regulation of adaptive immune response",4238,14,"X","TRIM27","CCDC185,FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","TRIM27,ZRANB1"
"926.5","query_1",TRUE,0.0365738555922558,1,5,1,0.2,1,"GO:0000963","hsapien_HuRI_GOBP_EXP","mitochondrial RNA processing",4238,342,"X","FASTKD5","CCDC185,FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","TRIM27,ZRANB1"
"926.6","query_1",TRUE,0.0365738555922558,1,5,1,0.2,1,"GO:0071947","hsapien_HuRI_GOBP_EXP","protein deubiquitination involved in ubiquitin-dependent protein catabolic process",4238,2485,"X","ZRANB1","CCDC185,FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","FAM161A,FASTKD5,MID2,TRIM27,ZRANB1","TRIM27,ZRANB1"
